ZIP_CODE	TERRITORY_ID	TERRITORY_NAME	CITY	STATE	REGION_ID	REGION_NAME
60174	30001	WEST	SAINT CHARLES	IL	3000	WEST
60175	30001	WEST	SAINT CHARLES	IL	3000	WEST
60176	30001	WEST	SCHILLER PARK	IL	3000	WEST
60177	30001	WEST	SOUTH ELGIN	IL	3000	WEST
60178	30001	WEST	SYCAMORE	IL	3000	WEST
60179	30001	WEST	HOFFMAN ESTATES	IL	3000	WEST
60180	30001	WEST	UNION	IL	3000	WEST
60181	30001	WEST	VILLA PARK	IL	3000	WEST
60183	30001	WEST	WASCO	IL	3000	WEST
60184	30001	WEST	WAYNE	IL	3000	WEST
60185	30001	WEST	WEST CHICAGO	IL	3000	WEST
60186	30001	WEST	WEST CHICAGO	IL	3000	WEST
60187	30001	WEST	WHEATON	IL	3000	WEST
60188	30001	WEST	CAROL STREAM	IL	3000	WEST
60189	30001	WEST	WHEATON	IL	3000	WEST
60190	30001	WEST	WINFIELD	IL	3000	WEST
60191	30001	WEST	WOOD DALE	IL	3000	WEST
60192	30001	WEST	HOFFMAN ESTATES	IL	3000	WEST
60193	30001	WEST	SCHAUMBURG	IL	3000	WEST
60194	30001	WEST	SCHAUMBURG	IL	3000	WEST
60195	30001	WEST	SCHAUMBURG	IL	3000	WEST
60196	30001	WEST	SCHAUMBURG	IL	3000	WEST
60197	30001	WEST	CAROL STREAM	IL	3000	WEST
60199	30001	WEST	CAROL STREAM	IL	3000	WEST
60201	30001	WEST	EVANSTON	IL	3000	WEST
60202	30001	WEST	EVANSTON	IL	3000	WEST
60203	30001	WEST	EVANSTON	IL	3000	WEST
60204	30001	WEST	EVANSTON	IL	3000	WEST
60208	30001	WEST	EVANSTON	IL	3000	WEST
60209	30001	WEST	EVANSTON	IL	3000	WEST
60290	30001	WEST	CHICAGO	IL	3000	WEST
60301	30001	WEST	OAK PARK	IL	3000	WEST
60302	30001	WEST	OAK PARK	IL	3000	WEST
60303	30001	WEST	OAK PARK	IL	3000	WEST
60304	30001	WEST	OAK PARK	IL	3000	WEST
60305	30001	WEST	RIVER FOREST	IL	3000	WEST
60399	30001	WEST	WOOD DALE	IL	3000	WEST
60401	30001	WEST	BEECHER	IL	3000	WEST
60402	30001	WEST	BERWYN	IL	3000	WEST
60403	30001	WEST	CREST HILL	IL	3000	WEST
60404	30001	WEST	SHOREWOOD	IL	3000	WEST
60406	30001	WEST	BLUE ISLAND	IL	3000	WEST
60407	30001	WEST	BRACEVILLE	IL	3000	WEST
60408	30001	WEST	BRAIDWOOD	IL	3000	WEST
60409	30001	WEST	CALUMET CITY	IL	3000	WEST
60410	30001	WEST	CHANNAHON	IL	3000	WEST
60411	30001	WEST	CHICAGO HEIGHTS	IL	3000	WEST
60412	30001	WEST	CHICAGO HEIGHTS	IL	3000	WEST
60415	30001	WEST	CHICAGO RIDGE	IL	3000	WEST
60416	30001	WEST	COAL CITY	IL	3000	WEST
60417	30001	WEST	CRETE	IL	3000	WEST
60419	30001	WEST	DOLTON	IL	3000	WEST
60420	30001	WEST	DWIGHT	IL	3000	WEST
60421	30001	WEST	ELWOOD	IL	3000	WEST
60422	30001	WEST	FLOSSMOOR	IL	3000	WEST
60423	30001	WEST	FRANKFORT	IL	3000	WEST
60424	30001	WEST	GARDNER	IL	3000	WEST
60425	30001	WEST	GLENWOOD	IL	3000	WEST
60426	30001	WEST	HARVEY	IL	3000	WEST
60428	30001	WEST	MARKHAM	IL	3000	WEST
60429	30001	WEST	HAZEL CREST	IL	3000	WEST
60430	30001	WEST	HOMEWOOD	IL	3000	WEST
60431	30001	WEST	JOLIET	IL	3000	WEST
60432	30001	WEST	JOLIET	IL	3000	WEST
60433	30001	WEST	JOLIET	IL	3000	WEST
60434	30001	WEST	JOLIET	IL	3000	WEST
60435	30001	WEST	JOLIET	IL	3000	WEST
60436	30001	WEST	JOLIET	IL	3000	WEST
60437	30001	WEST	KINSMAN	IL	3000	WEST
60438	30001	WEST	LANSING	IL	3000	WEST
60439	30001	WEST	LEMONT	IL	3000	WEST
60440	30001	WEST	BOLINGBROOK	IL	3000	WEST
60441	30001	WEST	LOCKPORT	IL	3000	WEST
60442	30001	WEST	MANHATTAN	IL	3000	WEST
60443	30001	WEST	MATTESON	IL	3000	WEST
60444	30001	WEST	MAZON	IL	3000	WEST
60445	30001	WEST	MIDLOTHIAN	IL	3000	WEST
60446	30001	WEST	ROMEOVILLE	IL	3000	WEST
60447	30001	WEST	MINOOKA	IL	3000	WEST
60448	30001	WEST	MOKENA	IL	3000	WEST
60449	30001	WEST	MONEE	IL	3000	WEST
60450	30001	WEST	MORRIS	IL	3000	WEST
60451	30001	WEST	NEW LENOX	IL	3000	WEST
60452	30001	WEST	OAK FOREST	IL	3000	WEST
60453	30001	WEST	OAK LAWN	IL	3000	WEST
60454	30001	WEST	OAK LAWN	IL	3000	WEST
60455	30001	WEST	BRIDGEVIEW	IL	3000	WEST
60456	30001	WEST	HOMETOWN	IL	3000	WEST
60457	30001	WEST	HICKORY HILLS	IL	3000	WEST
60458	30001	WEST	JUSTICE	IL	3000	WEST
60459	30001	WEST	BURBANK	IL	3000	WEST
60460	30001	WEST	ODELL	IL	3000	WEST
60461	30001	WEST	OLYMPIA FIELDS	IL	3000	WEST
60462	30001	WEST	ORLAND PARK	IL	3000	WEST
60463	30001	WEST	PALOS HEIGHTS	IL	3000	WEST
60464	30001	WEST	PALOS PARK	IL	3000	WEST
60465	30001	WEST	PALOS HILLS	IL	3000	WEST
60466	30001	WEST	PARK FOREST	IL	3000	WEST
60467	30001	WEST	ORLAND PARK	IL	3000	WEST
60468	30001	WEST	PEOTONE	IL	3000	WEST
60469	30001	WEST	POSEN	IL	3000	WEST
60470	30001	WEST	RANSOM	IL	3000	WEST
60471	30001	WEST	RICHTON PARK	IL	3000	WEST
60472	30001	WEST	ROBBINS	IL	3000	WEST
60473	30001	WEST	SOUTH HOLLAND	IL	3000	WEST
60474	30001	WEST	SOUTH WILMINGTON	IL	3000	WEST
60475	30001	WEST	STEGER	IL	3000	WEST
60476	30001	WEST	THORNTON	IL	3000	WEST
60477	30001	WEST	TINLEY PARK	IL	3000	WEST
60478	30001	WEST	COUNTRY CLUB HILLS	IL	3000	WEST
60479	30001	WEST	VERONA	IL	3000	WEST
60480	30001	WEST	WILLOW SPRINGS	IL	3000	WEST
60481	30001	WEST	WILMINGTON	IL	3000	WEST
60482	30001	WEST	WORTH	IL	3000	WEST
60483	30001	WEST	WORTH	IL	3000	WEST
60484	30001	WEST	UNIVERSITY PARK	IL	3000	WEST
60487	30001	WEST	TINLEY PARK	IL	3000	WEST
60490	30001	WEST	BOLINGBROOK	IL	3000	WEST
60491	30001	WEST	HOMER GLEN	IL	3000	WEST
60499	30001	WEST	BEDFORD PARK	IL	3000	WEST
60501	30001	WEST	SUMMIT ARGO	IL	3000	WEST
60502	30001	WEST	AURORA	IL	3000	WEST
60503	30001	WEST	AURORA	IL	3000	WEST
60504	30001	WEST	AURORA	IL	3000	WEST
60505	30001	WEST	AURORA	IL	3000	WEST
60506	30001	WEST	AURORA	IL	3000	WEST
60507	30001	WEST	AURORA	IL	3000	WEST
60510	30001	WEST	BATAVIA	IL	3000	WEST
60511	30001	WEST	BIG ROCK	IL	3000	WEST
60512	30001	WEST	BRISTOL	IL	3000	WEST
60513	30001	WEST	BROOKFIELD	IL	3000	WEST
60514	30001	WEST	CLARENDON HILLS	IL	3000	WEST
60515	30001	WEST	DOWNERS GROVE	IL	3000	WEST
60516	30001	WEST	DOWNERS GROVE	IL	3000	WEST
60517	30001	WEST	WOODRIDGE	IL	3000	WEST
60518	30001	WEST	EARLVILLE	IL	3000	WEST
60519	30001	WEST	EOLA	IL	3000	WEST
60520	30001	WEST	HINCKLEY	IL	3000	WEST
60521	30001	WEST	HINSDALE	IL	3000	WEST
60522	30001	WEST	HINSDALE	IL	3000	WEST
60523	30001	WEST	OAK BROOK	IL	3000	WEST
60525	30001	WEST	LA GRANGE	IL	3000	WEST
60526	30001	WEST	LA GRANGE PARK	IL	3000	WEST
60527	30001	WEST	WILLOWBROOK	IL	3000	WEST
60530	30001	WEST	LEE	IL	3000	WEST
60531	30001	WEST	LELAND	IL	3000	WEST
60532	30001	WEST	LISLE	IL	3000	WEST
60534	30001	WEST	LYONS	IL	3000	WEST
60536	30001	WEST	MILLBROOK	IL	3000	WEST
60537	30001	WEST	MILLINGTON	IL	3000	WEST
60538	30001	WEST	MONTGOMERY	IL	3000	WEST
60539	30001	WEST	MOOSEHEART	IL	3000	WEST
60540	30001	WEST	NAPERVILLE	IL	3000	WEST
60541	30001	WEST	NEWARK	IL	3000	WEST
60542	30001	WEST	NORTH AURORA	IL	3000	WEST
60543	30001	WEST	OSWEGO	IL	3000	WEST
60544	30001	WEST	PLAINFIELD	IL	3000	WEST
60545	30001	WEST	PLANO	IL	3000	WEST
60546	30001	WEST	RIVERSIDE	IL	3000	WEST
60548	30001	WEST	SANDWICH	IL	3000	WEST
60549	30001	WEST	SERENA	IL	3000	WEST
60550	30001	WEST	SHABBONA	IL	3000	WEST
60551	30001	WEST	SHERIDAN	IL	3000	WEST
60552	30001	WEST	SOMONAUK	IL	3000	WEST
60553	30001	WEST	STEWARD	IL	3000	WEST
60554	30001	WEST	SUGAR GROVE	IL	3000	WEST
60555	30001	WEST	WARRENVILLE	IL	3000	WEST
60556	30001	WEST	WATERMAN	IL	3000	WEST
60557	30001	WEST	WEDRON	IL	3000	WEST
60558	30001	WEST	WESTERN SPRINGS	IL	3000	WEST
60559	30001	WEST	WESTMONT	IL	3000	WEST
60560	30001	WEST	YORKVILLE	IL	3000	WEST
60561	30001	WEST	DARIEN	IL	3000	WEST
60563	30001	WEST	NAPERVILLE	IL	3000	WEST
60564	30001	WEST	NAPERVILLE	IL	3000	WEST
60565	30001	WEST	NAPERVILLE	IL	3000	WEST
60566	30001	WEST	NAPERVILLE	IL	3000	WEST
60567	30001	WEST	NAPERVILLE	IL	3000	WEST
60568	30001	WEST	AURORA	IL	3000	WEST
60569	30001	WEST	AURORA	IL	3000	WEST
60570	30001	WEST	WESTERN SPRINGS	IL	3000	WEST
60572	30001	WEST	AURORA	IL	3000	WEST
60585	30001	WEST	PLAINFIELD	IL	3000	WEST
60586	30001	WEST	PLAINFIELD	IL	3000	WEST
60597	30001	WEST	PLAINFIELD	IL	3000	WEST
60598	30001	WEST	AURORA	IL	3000	WEST
60599	30001	WEST	FOX VALLEY	IL	3000	WEST
60601	30001	WEST	CHICAGO	IL	3000	WEST
60602	30001	WEST	CHICAGO	IL	3000	WEST
60603	30001	WEST	CHICAGO	IL	3000	WEST
60604	30001	WEST	CHICAGO	IL	3000	WEST
60605	30001	WEST	CHICAGO	IL	3000	WEST
60606	30001	WEST	CHICAGO	IL	3000	WEST
60607	30001	WEST	CHICAGO	IL	3000	WEST
60608	30001	WEST	CHICAGO	IL	3000	WEST
60609	30001	WEST	CHICAGO	IL	3000	WEST
60610	30001	WEST	CHICAGO	IL	3000	WEST
60611	30001	WEST	CHICAGO	IL	3000	WEST
60612	30001	WEST	CHICAGO	IL	3000	WEST
60613	30001	WEST	CHICAGO	IL	3000	WEST
60614	30001	WEST	CHICAGO	IL	3000	WEST
60615	30001	WEST	CHICAGO	IL	3000	WEST
60616	30001	WEST	CHICAGO	IL	3000	WEST
60617	30001	WEST	CHICAGO	IL	3000	WEST
60618	30001	WEST	CHICAGO	IL	3000	WEST
60619	30001	WEST	CHICAGO	IL	3000	WEST
60620	30001	WEST	CHICAGO	IL	3000	WEST
60621	30001	WEST	CHICAGO	IL	3000	WEST
60622	30001	WEST	CHICAGO	IL	3000	WEST
60623	30001	WEST	CHICAGO	IL	3000	WEST
60624	30001	WEST	CHICAGO	IL	3000	WEST
60625	30001	WEST	CHICAGO	IL	3000	WEST
60626	30001	WEST	CHICAGO	IL	3000	WEST
60628	30001	WEST	CHICAGO	IL	3000	WEST
60629	30001	WEST	CHICAGO	IL	3000	WEST
60630	30001	WEST	CHICAGO	IL	3000	WEST
60631	30001	WEST	CHICAGO	IL	3000	WEST
60632	30001	WEST	CHICAGO	IL	3000	WEST
60633	30001	WEST	CHICAGO	IL	3000	WEST
60634	30001	WEST	CHICAGO	IL	3000	WEST
60636	30001	WEST	CHICAGO	IL	3000	WEST
60637	30001	WEST	CHICAGO	IL	3000	WEST
60638	30001	WEST	CHICAGO	IL	3000	WEST
60639	30001	WEST	CHICAGO	IL	3000	WEST
60640	30001	WEST	CHICAGO	IL	3000	WEST
60641	30001	WEST	CHICAGO	IL	3000	WEST
60642	30001	WEST	CHICAGO	IL	3000	WEST
60643	30001	WEST	CHICAGO	IL	3000	WEST
60644	30001	WEST	CHICAGO	IL	3000	WEST
60645	30001	WEST	CHICAGO	IL	3000	WEST
60646	30001	WEST	CHICAGO	IL	3000	WEST
60647	30001	WEST	CHICAGO	IL	3000	WEST
60649	30001	WEST	CHICAGO	IL	3000	WEST
60651	30001	WEST	CHICAGO	IL	3000	WEST
60652	30001	WEST	CHICAGO	IL	3000	WEST
60653	30001	WEST	CHICAGO	IL	3000	WEST
60654	30001	WEST	CHICAGO	IL	3000	WEST
60655	30001	WEST	CHICAGO	IL	3000	WEST
60656	30001	WEST	CHICAGO	IL	3000	WEST
60657	30001	WEST	CHICAGO	IL	3000	WEST
60659	30001	WEST	CHICAGO	IL	3000	WEST
60660	30001	WEST	CHICAGO	IL	3000	WEST
60661	30001	WEST	CHICAGO	IL	3000	WEST
60663	30001	WEST	CHICAGO	IL	3000	WEST
60664	30001	WEST	CHICAGO	IL	3000	WEST
60666	30001	WEST	CHICAGO	IL	3000	WEST
60668	30001	WEST	CHICAGO	IL	3000	WEST
60669	30001	WEST	CHICAGO	IL	3000	WEST
60670	30001	WEST	CHICAGO	IL	3000	WEST
60673	30001	WEST	CHICAGO	IL	3000	WEST
60674	30001	WEST	CHICAGO	IL	3000	WEST
60675	30001	WEST	CHICAGO	IL	3000	WEST
60677	30001	WEST	CHICAGO	IL	3000	WEST
60678	30001	WEST	CHICAGO	IL	3000	WEST
60679	30001	WEST	CHICAGO	IL	3000	WEST
60680	30001	WEST	CHICAGO	IL	3000	WEST
60681	30001	WEST	CHICAGO	IL	3000	WEST
60682	30001	WEST	CHICAGO	IL	3000	WEST
60684	30001	WEST	CHICAGO	IL	3000	WEST
60685	30001	WEST	CHICAGO	IL	3000	WEST
60686	30001	WEST	CHICAGO	IL	3000	WEST
60687	30001	WEST	CHICAGO	IL	3000	WEST
60688	30001	WEST	CHICAGO	IL	3000	WEST
60689	30001	WEST	CHICAGO	IL	3000	WEST
60690	30001	WEST	CHICAGO	IL	3000	WEST
60691	30001	WEST	CHICAGO	IL	3000	WEST
60693	30001	WEST	CHICAGO	IL	3000	WEST
60694	30001	WEST	CHICAGO	IL	3000	WEST
60695	30001	WEST	CHICAGO	IL	3000	WEST
60696	30001	WEST	CHICAGO	IL	3000	WEST
60697	30001	WEST	CHICAGO	IL	3000	WEST
60699	30001	WEST	CHICAGO	IL	3000	WEST
60701	30001	WEST	CHICAGO	IL	3000	WEST
60706	30001	WEST	HARWOOD HEIGHTS	IL	3000	WEST
60707	30001	WEST	ELMWOOD PARK	IL	3000	WEST
60712	30001	WEST	LINCOLNWOOD	IL	3000	WEST
60714	30001	WEST	NILES	IL	3000	WEST
60803	30001	WEST	ALSIP	IL	3000	WEST
60804	30001	WEST	CICERO	IL	3000	WEST
60805	30001	WEST	EVERGREEN PARK	IL	3000	WEST
60827	30001	WEST	RIVERDALE	IL	3000	WEST
60901	30001	WEST	KANKAKEE	IL	3000	WEST
60910	30001	WEST	AROMA PARK	IL	3000	WEST
60911	30001	WEST	ASHKUM	IL	3000	WEST
60912	30001	WEST	BEAVERVILLE	IL	3000	WEST
60913	30001	WEST	BONFIELD	IL	3000	WEST
60914	30001	WEST	BOURBONNAIS	IL	3000	WEST
60915	30001	WEST	BRADLEY	IL	3000	WEST
60917	30001	WEST	BUCKINGHAM	IL	3000	WEST
60918	30001	WEST	BUCKLEY	IL	3000	WEST
60919	30001	WEST	CABERY	IL	3000	WEST
60920	30001	WEST	CAMPUS	IL	3000	WEST
60921	30001	WEST	CHATSWORTH	IL	3000	WEST
60922	30001	WEST	CHEBANSE	IL	3000	WEST
60924	30001	WEST	CISSNA PARK	IL	3000	WEST
60926	30001	WEST	CLAYTONVILLE	IL	3000	WEST
60927	30001	WEST	CLIFTON	IL	3000	WEST
60928	30001	WEST	CRESCENT CITY	IL	3000	WEST
60929	30001	WEST	CULLOM	IL	3000	WEST
60930	30001	WEST	DANFORTH	IL	3000	WEST
60931	30001	WEST	DONOVAN	IL	3000	WEST
60932	30001	WEST	EAST LYNN	IL	3000	WEST
60933	30001	WEST	ELLIOTT	IL	3000	WEST
60934	30001	WEST	EMINGTON	IL	3000	WEST
60935	30001	WEST	ESSEX	IL	3000	WEST
60936	30001	WEST	GIBSON CITY	IL	3000	WEST
60938	30001	WEST	GILMAN	IL	3000	WEST
60939	30001	WEST	GOODWINE	IL	3000	WEST
60940	30001	WEST	GRANT PARK	IL	3000	WEST
60941	30001	WEST	HERSCHER	IL	3000	WEST
60942	30001	WEST	HOOPESTON	IL	3000	WEST
60944	30001	WEST	HOPKINS PARK	IL	3000	WEST
60945	30001	WEST	IROQUOIS	IL	3000	WEST
60946	30001	WEST	KEMPTON	IL	3000	WEST
60948	30001	WEST	LODA	IL	3000	WEST
60949	30001	WEST	LUDLOW	IL	3000	WEST
60950	30001	WEST	MANTENO	IL	3000	WEST
60951	30001	WEST	MARTINTON	IL	3000	WEST
60952	30001	WEST	MELVIN	IL	3000	WEST
60953	30001	WEST	MILFORD	IL	3000	WEST
60954	30001	WEST	MOMENCE	IL	3000	WEST
60955	30001	WEST	ONARGA	IL	3000	WEST
60956	30001	WEST	PAPINEAU	IL	3000	WEST
60957	30001	WEST	PAXTON	IL	3000	WEST
60958	30001	WEST	PEMBROKE TOWNSHIP	IL	3000	WEST
60959	30001	WEST	PIPER CITY	IL	3000	WEST
60960	30001	WEST	RANKIN	IL	3000	WEST
60961	30001	WEST	REDDICK	IL	3000	WEST
60962	30001	WEST	ROBERTS	IL	3000	WEST
60963	30001	WEST	ROSSVILLE	IL	3000	WEST
60964	30001	WEST	SAINT ANNE	IL	3000	WEST
60966	30001	WEST	SHELDON	IL	3000	WEST
60967	30001	WEST	STOCKLAND	IL	3000	WEST
60968	30001	WEST	THAWVILLE	IL	3000	WEST
60969	30001	WEST	UNION HILL	IL	3000	WEST
60970	30001	WEST	WATSEKA	IL	3000	WEST
60973	30001	WEST	WELLINGTON	IL	3000	WEST
60974	30001	WEST	WOODLAND	IL	3000	WEST
61001	30001	WEST	APPLE RIVER	IL	3000	WEST
61006	30001	WEST	ASHTON	IL	3000	WEST
61007	30001	WEST	BAILEYVILLE	IL	3000	WEST
61008	30001	WEST	BELVIDERE	IL	3000	WEST
61010	30001	WEST	BYRON	IL	3000	WEST
61011	30001	WEST	CALEDONIA	IL	3000	WEST
61012	30001	WEST	CAPRON	IL	3000	WEST
61013	30001	WEST	CEDARVILLE	IL	3000	WEST
61014	30001	WEST	CHADWICK	IL	3000	WEST
61015	30001	WEST	CHANA	IL	3000	WEST
61016	30001	WEST	CHERRY VALLEY	IL	3000	WEST
61018	30001	WEST	DAKOTA	IL	3000	WEST
61019	30001	WEST	DAVIS	IL	3000	WEST
61020	30001	WEST	DAVIS JUNCTION	IL	3000	WEST
61021	30001	WEST	DIXON	IL	3000	WEST
61024	30001	WEST	DURAND	IL	3000	WEST
61025	30001	WEST	EAST DUBUQUE	IL	3000	WEST
61027	30001	WEST	ELEROY	IL	3000	WEST
61028	30001	WEST	ELIZABETH	IL	3000	WEST
61030	30001	WEST	FORRESTON	IL	3000	WEST
61031	30001	WEST	FRANKLIN GROVE	IL	3000	WEST
61032	30001	WEST	FREEPORT	IL	3000	WEST
61036	30001	WEST	GALENA	IL	3000	WEST
61037	30001	WEST	GALT	IL	3000	WEST
61038	30001	WEST	GARDEN PRAIRIE	IL	3000	WEST
61039	30001	WEST	GERMAN VALLEY	IL	3000	WEST
61041	30001	WEST	HANOVER	IL	3000	WEST
61042	30001	WEST	HARMON	IL	3000	WEST
61043	30001	WEST	HOLCOMB	IL	3000	WEST
61044	30001	WEST	KENT	IL	3000	WEST
61046	30001	WEST	LANARK	IL	3000	WEST
61047	30001	WEST	LEAF RIVER	IL	3000	WEST
61048	30001	WEST	LENA	IL	3000	WEST
61049	30001	WEST	LINDENWOOD	IL	3000	WEST
61050	30001	WEST	MC CONNELL	IL	3000	WEST
61051	30001	WEST	MILLEDGEVILLE	IL	3000	WEST
61052	30001	WEST	MONROE CENTER	IL	3000	WEST
61053	30001	WEST	MOUNT CARROLL	IL	3000	WEST
61054	30001	WEST	MOUNT MORRIS	IL	3000	WEST
61057	30001	WEST	NACHUSA	IL	3000	WEST
61059	30001	WEST	NORA	IL	3000	WEST
61060	30001	WEST	ORANGEVILLE	IL	3000	WEST
61061	30001	WEST	OREGON	IL	3000	WEST
61062	30001	WEST	PEARL CITY	IL	3000	WEST
61063	30001	WEST	PECATONICA	IL	3000	WEST
61064	30001	WEST	POLO	IL	3000	WEST
61065	30001	WEST	POPLAR GROVE	IL	3000	WEST
61067	30001	WEST	RIDOTT	IL	3000	WEST
61068	30001	WEST	ROCHELLE	IL	3000	WEST
61070	30001	WEST	ROCK CITY	IL	3000	WEST
61071	30001	WEST	ROCK FALLS	IL	3000	WEST
61072	30001	WEST	ROCKTON	IL	3000	WEST
61073	30001	WEST	ROSCOE	IL	3000	WEST
61074	30001	WEST	SAVANNA	IL	3000	WEST
61075	30001	WEST	SCALES MOUND	IL	3000	WEST
61077	30001	WEST	SEWARD	IL	3000	WEST
61078	30001	WEST	SHANNON	IL	3000	WEST
61079	30001	WEST	SHIRLAND	IL	3000	WEST
61080	30001	WEST	SOUTH BELOIT	IL	3000	WEST
61081	30001	WEST	STERLING	IL	3000	WEST
61084	30001	WEST	STILLMAN VALLEY	IL	3000	WEST
61085	30001	WEST	STOCKTON	IL	3000	WEST
61087	30001	WEST	WARREN	IL	3000	WEST
61088	30001	WEST	WINNEBAGO	IL	3000	WEST
61089	30001	WEST	WINSLOW	IL	3000	WEST
61091	30001	WEST	WOOSUNG	IL	3000	WEST
61101	30001	WEST	ROCKFORD	IL	3000	WEST
61102	30001	WEST	ROCKFORD	IL	3000	WEST
61103	30001	WEST	ROCKFORD	IL	3000	WEST
61104	30001	WEST	ROCKFORD	IL	3000	WEST
61105	30001	WEST	ROCKFORD	IL	3000	WEST
61106	30001	WEST	ROCKFORD	IL	3000	WEST
61107	30001	WEST	ROCKFORD	IL	3000	WEST
61108	30001	WEST	ROCKFORD	IL	3000	WEST
61109	30001	WEST	ROCKFORD	IL	3000	WEST
61110	30001	WEST	ROCKFORD	IL	3000	WEST
61111	30001	WEST	LOVES PARK	IL	3000	WEST
61112	30001	WEST	ROCKFORD	IL	3000	WEST
61114	30001	WEST	ROCKFORD	IL	3000	WEST
61115	30001	WEST	MACHESNEY PARK	IL	3000	WEST
61125	30001	WEST	ROCKFORD	IL	3000	WEST
61126	30001	WEST	ROCKFORD	IL	3000	WEST
61130	30001	WEST	LOVES PARK	IL	3000	WEST
61131	30001	WEST	LOVES PARK	IL	3000	WEST
61132	30001	WEST	LOVES PARK	IL	3000	WEST
61201	30001	WEST	ROCK ISLAND	IL	3000	WEST
61204	30001	WEST	ROCK ISLAND	IL	3000	WEST
61230	30001	WEST	ALBANY	IL	3000	WEST
61231	30001	WEST	ALEDO	IL	3000	WEST
61232	30001	WEST	ANDALUSIA	IL	3000	WEST
61233	30001	WEST	ANDOVER	IL	3000	WEST
61234	30001	WEST	ANNAWAN	IL	3000	WEST
61235	30001	WEST	ATKINSON	IL	3000	WEST
61236	30001	WEST	BARSTOW	IL	3000	WEST
61237	30001	WEST	BUFFALO PRAIRIE	IL	3000	WEST
61238	30001	WEST	CAMBRIDGE	IL	3000	WEST
61239	30001	WEST	CARBON CLIFF	IL	3000	WEST
61240	30001	WEST	COAL VALLEY	IL	3000	WEST
61241	30001	WEST	COLONA	IL	3000	WEST
61242	30001	WEST	CORDOVA	IL	3000	WEST
61243	30001	WEST	DEER GROVE	IL	3000	WEST
61244	30001	WEST	EAST MOLINE	IL	3000	WEST
61250	30001	WEST	ERIE	IL	3000	WEST
61251	30001	WEST	FENTON	IL	3000	WEST
61252	30001	WEST	FULTON	IL	3000	WEST
61254	30001	WEST	GENESEO	IL	3000	WEST
61256	30001	WEST	HAMPTON	IL	3000	WEST
61257	30001	WEST	HILLSDALE	IL	3000	WEST
61258	30001	WEST	HOOPPOLE	IL	3000	WEST
61259	30001	WEST	ILLINOIS CITY	IL	3000	WEST
61260	30001	WEST	JOY	IL	3000	WEST
61261	30001	WEST	LYNDON	IL	3000	WEST
61262	30001	WEST	LYNN CENTER	IL	3000	WEST
61263	30001	WEST	MATHERVILLE	IL	3000	WEST
61264	30001	WEST	MILAN	IL	3000	WEST
61265	30001	WEST	MOLINE	IL	3000	WEST
61266	30001	WEST	MOLINE	IL	3000	WEST
61270	30001	WEST	MORRISON	IL	3000	WEST
61272	30001	WEST	NEW BOSTON	IL	3000	WEST
61273	30001	WEST	ORION	IL	3000	WEST
61274	30001	WEST	OSCO	IL	3000	WEST
61275	30001	WEST	PORT BYRON	IL	3000	WEST
61276	30001	WEST	PREEMPTION	IL	3000	WEST
61277	30001	WEST	PROPHETSTOWN	IL	3000	WEST
61278	30001	WEST	RAPIDS CITY	IL	3000	WEST
61279	30001	WEST	REYNOLDS	IL	3000	WEST
61281	30001	WEST	SHERRARD	IL	3000	WEST
61282	30001	WEST	SILVIS	IL	3000	WEST
61283	30001	WEST	TAMPICO	IL	3000	WEST
61284	30001	WEST	TAYLOR RIDGE	IL	3000	WEST
61285	30001	WEST	THOMSON	IL	3000	WEST
61299	30001	WEST	ROCK ISLAND	IL	3000	WEST
61301	30001	WEST	LA SALLE	IL	3000	WEST
61310	30001	WEST	AMBOY	IL	3000	WEST
61311	30001	WEST	ANCONA	IL	3000	WEST
61312	30001	WEST	ARLINGTON	IL	3000	WEST
61313	30001	WEST	BLACKSTONE	IL	3000	WEST
61314	30001	WEST	BUDA	IL	3000	WEST
61315	30001	WEST	BUREAU	IL	3000	WEST
61316	30001	WEST	CEDAR POINT	IL	3000	WEST
61317	30001	WEST	CHERRY	IL	3000	WEST
61318	30001	WEST	COMPTON	IL	3000	WEST
61319	30001	WEST	CORNELL	IL	3000	WEST
61320	30001	WEST	DALZELL	IL	3000	WEST
61321	30001	WEST	DANA	IL	3000	WEST
61322	30001	WEST	DEPUE	IL	3000	WEST
61323	30001	WEST	DOVER	IL	3000	WEST
61324	30001	WEST	ELDENA	IL	3000	WEST
61325	30001	WEST	GRAND RIDGE	IL	3000	WEST
61326	30001	WEST	GRANVILLE	IL	3000	WEST
61327	30001	WEST	HENNEPIN	IL	3000	WEST
61328	30001	WEST	KASBEER	IL	3000	WEST
61329	30001	WEST	LADD	IL	3000	WEST
61330	30001	WEST	LA MOILLE	IL	3000	WEST
61331	30001	WEST	LEE CENTER	IL	3000	WEST
61332	30001	WEST	LEONORE	IL	3000	WEST
61333	30001	WEST	LONG POINT	IL	3000	WEST
61334	30001	WEST	LOSTANT	IL	3000	WEST
61335	30001	WEST	MC NABB	IL	3000	WEST
61336	30001	WEST	MAGNOLIA	IL	3000	WEST
61337	30001	WEST	MALDEN	IL	3000	WEST
61338	30001	WEST	MANLIUS	IL	3000	WEST
61340	30001	WEST	MARK	IL	3000	WEST
61341	30001	WEST	MARSEILLES	IL	3000	WEST
61342	30001	WEST	MENDOTA	IL	3000	WEST
61344	30001	WEST	MINERAL	IL	3000	WEST
